"date","value"
2021-01-26 00:52:31,840
2021-01-26 00:51:50,840
2021-01-26 00:46:48,840
2021-01-26 00:41:47,840
2021-01-26 00:36:45,840
2021-01-26 00:36:35,900
2021-01-26 00:34:41,900
2021-01-26 00:34:31,840
2021-01-26 00:32:36,840
2021-01-26 00:32:26,900
2021-01-26 00:30:42,900
2021-01-26 00:30:31,840
2021-01-26 00:26:42,840
2021-01-26 00:26:32,780
2021-01-26 00:24:38,780
2021-01-26 00:24:28,840
2021-01-26 00:22:44,840
2021-01-26 00:22:33,780
2021-01-26 00:18:45,780
2021-01-26 00:18:34,840
2021-01-26 00:15:37,840
2021-01-26 00:10:35,840
2021-01-26 00:10:25,900
2021-01-26 00:08:41,900
2021-01-26 00:08:31,780
2021-01-26 00:06:36,780
2021-01-26 00:06:26,840
2021-01-26 00:04:42,840
2021-01-26 00:04:32,780
2021-01-26 00:00:43,780
2021-01-26 00:00:33,840
2021-01-25 23:58:35,840
2021-01-25 23:58:25,900
2021-01-25 23:56:41,900
2021-01-25 23:56:30,840
2021-01-25 23:55:38,840
2021-01-25 23:50:37,840
2021-01-25 23:50:27,780
2021-01-25 23:49:45,780
2021-01-25 23:44:44,780
2021-01-25 23:44:33,900
2021-01-25 23:43:41,900
2021-01-25 23:38:40,900
2021-01-25 23:38:29,840
2021-01-25 23:34:41,840
2021-01-25 23:34:30,780
2021-01-25 23:31:44,780
2021-01-25 23:26:42,780
2021-01-25 23:26:32,840
2021-01-25 23:22:43,840
2021-01-25 23:22:33,780
2021-01-25 23:20:38,780
2021-01-25 23:20:28,840
2021-01-25 23:17:42,840
2021-01-25 23:12:41,840
2021-01-25 23:12:30,900
2021-01-25 23:10:36,900
2021-01-25 23:10:25,780
2021-01-25 23:08:41,780
2021-01-25 23:08:31,840
2021-01-25 23:07:39,840
2021-01-25 23:02:38,840
2021-01-25 23:02:27,780
2021-01-25 23:00:43,780
2021-01-25 23:00:32,840
2021-01-25 22:56:44,900
2021-01-25 22:56:33,840
2021-01-25 22:52:44,840
2021-01-25 22:52:34,960
2021-01-25 22:48:42,960
2021-01-25 22:48:32,900
2021-01-25 22:46:37,900
2021-01-25 22:46:27,960
2021-01-25 22:44:43,960
2021-01-25 22:44:32,900
2021-01-25 22:38:39,900
2021-01-25 22:38:28,960
2021-01-25 22:36:44,960
2021-01-25 22:36:34,900
2021-01-25 22:34:39,900
2021-01-25 22:34:29,960
2021-01-25 22:32:45,960
2021-01-25 22:32:35,900
2021-01-25 22:28:36,900
2021-01-25 22:28:25,840
2021-01-25 22:26:41,840
2021-01-25 22:26:31,900
2021-01-25 22:21:39,900
2021-01-25 22:16:38,900
2021-01-25 22:16:27,840
2021-01-25 22:13:41,840
2021-01-25 22:08:39,840
2021-01-25 22:08:28,900
2021-01-25 22:04:40,960
2021-01-25 22:04:29,900
2021-01-25 22:02:35,900
2021-01-25 22:02:25,960
2021-01-25 22:00:41,960
2021-01-25 22:00:30,1020
2021-01-25 21:58:36,1020
2021-01-25 21:58:26,960
2021-01-25 21:54:37,960
2021-01-25 21:54:26,1020
2021-01-25 21:50:45,1020
2021-01-25 21:50:34,960
2021-01-25 21:45:43,960
2021-01-25 21:40:42,960
2021-01-25 21:40:32,1020
2021-01-25 21:24:35,1080
2021-01-25 21:24:25,1140
2021-01-25 21:19:44,1140
2021-01-25 21:14:40,1140
2021-01-25 21:14:29,1080
2021-01-25 21:12:35,1080
2021-01-25 21:12:25,1140
2021-01-25 21:11:43,1140
2021-01-25 21:06:42,1140
2021-01-25 21:06:32,1200
2021-01-25 21:04:37,1200
2021-01-25 21:04:27,1320
2021-01-25 21:00:38,1320
2021-01-25 21:00:28,1440
2021-01-25 20:58:44,1440
2021-01-25 20:58:33,1500
2021-01-25 20:54:44,1500
2021-01-25 20:54:34,1560
2021-01-25 20:52:40,1560
2021-01-25 20:52:29,1620
2021-01-25 20:50:42,1620
2021-01-25 20:50:32,1560
2021-01-25 20:46:43,1560
2021-01-25 20:46:32,1620
2021-01-25 20:44:38,1620
2021-01-25 20:44:28,1500
2021-01-25 20:42:44,1500
2021-01-25 20:42:34,1560
2021-01-25 20:41:42,1560
2021-01-25 20:36:40,1560
2021-01-25 20:36:30,1500
2021-01-25 20:34:35,1500
2021-01-25 20:34:25,1560
2021-01-25 20:32:41,1560
2021-01-25 20:32:31,1620
2021-01-25 20:28:42,1620
2021-01-25 20:28:32,1680
2021-01-25 20:26:37,1680
2021-01-25 20:26:27,1740
2021-01-25 20:24:43,1740
2021-01-25 20:24:32,1800
2021-01-25 20:22:38,1800
2021-01-25 20:22:28,1680
2021-01-25 20:20:41,1680
2021-01-25 20:20:30,1740
2021-01-25 20:19:38,1740
2021-01-25 20:14:37,1740
2021-01-25 20:14:26,1680
2021-01-25 20:11:40,1680
2021-01-25 20:06:39,1680
2021-01-25 20:06:28,1740
2021-01-25 20:04:41,1740
2021-01-25 20:04:31,1800
2021-01-25 20:02:37,1800
2021-01-25 20:02:26,1860
2021-01-25 20:00:42,1860
2021-01-25 20:00:32,1920
2021-01-25 19:58:37,1920
2021-01-25 19:58:27,1980
2021-01-25 19:56:43,1980
2021-01-25 19:56:33,1920
2021-01-25 19:54:38,1920
2021-01-25 19:54:28,1980
2021-01-25 19:53:46,1980
2021-01-25 19:48:40,1980
2021-01-25 19:48:29,1860
2021-01-25 19:46:45,1860
2021-01-25 19:46:35,1920
2021-01-25 19:42:36,1920
2021-01-25 19:42:26,1800
2021-01-25 19:38:37,1800
2021-01-25 19:38:27,1920
2021-01-25 19:34:38,1920
2021-01-25 19:34:28,1860
2021-01-25 19:32:44,1860
2021-01-25 19:32:34,1980
2021-01-25 19:30:39,1980
2021-01-25 19:30:29,1920
2021-01-25 19:26:40,1920
2021-01-25 19:26:30,1860
2021-01-25 19:24:35,1860
2021-01-25 19:24:25,1920
2021-01-25 19:22:41,1920
2021-01-25 19:22:31,1860
2021-01-25 19:20:37,1860
2021-01-25 19:20:26,1920
2021-01-25 19:18:42,1920
2021-01-25 19:18:32,1860
2021-01-25 19:16:45,1860
2021-01-25 19:16:34,1920
2021-01-25 19:12:35,1920
2021-01-25 19:12:25,2040
2021-01-25 19:08:36,2040
2021-01-25 19:08:26,2100
2021-01-25 19:06:42,2100
2021-01-25 19:06:32,2160
2021-01-25 19:01:41,2160
2021-01-25 18:56:39,2160
2021-01-25 18:56:29,2100
2021-01-25 18:54:45,2100
2021-01-25 18:54:34,2160
2021-01-25 18:52:40,2160
2021-01-25 18:52:30,2100
2021-01-25 18:50:46,2100
2021-01-25 18:45:44,2100
2021-01-25 18:40:43,2100
2021-01-25 18:40:32,2160
2021-01-25 18:39:40,2160
2021-01-25 18:34:39,2160
2021-01-25 18:34:28,2100
2021-01-25 18:30:40,2100
2021-01-25 18:30:29,2160
2021-01-25 18:27:43,2160
2021-01-25 18:22:41,2160
2021-01-25 18:22:31,2220
2021-01-25 18:20:37,2220
2021-01-25 18:20:26,2160
2021-01-25 18:16:37,2160
2021-01-25 18:16:27,2220
2021-01-25 18:14:43,2220
2021-01-25 18:14:33,2280
2021-01-25 18:12:39,2280
2021-01-25 18:12:28,2220
2021-01-25 18:10:44,2220
2021-01-25 18:10:34,2340
2021-01-25 18:06:45,2340
2021-01-25 18:06:35,2280
2021-01-25 18:02:36,2280
2021-01-25 18:02:25,2340
2021-01-25 18:00:41,2340
2021-01-25 18:00:31,2220
2021-01-25 17:58:37,2220
2021-01-25 17:58:26,2280
2021-01-25 17:53:45,2280
2021-01-25 17:48:44,2280
2021-01-25 17:48:34,2220
2021-01-25 17:46:40,2220
2021-01-25 17:46:29,2280
2021-01-25 17:42:37,2280
2021-01-25 17:42:26,2220
2021-01-25 17:41:45,2220
2021-01-25 17:36:43,2220
2021-01-25 17:36:43,2220
2021-01-25 17:36:32,2160
2021-01-25 17:36:32,2160
2021-01-25 17:32:44,2160
2021-01-25 17:32:33,2220
2021-01-25 17:28:45,2220
2021-01-25 17:28:34,2280
2021-01-25 17:24:46,2280
2021-01-25 17:24:35,2220
2021-01-25 17:20:36,2220
2021-01-25 17:20:26,2280
2021-01-25 17:18:42,2280
2021-01-25 17:18:32,2220
2021-01-25 17:17:50,2220
2021-01-25 17:12:46,2220
2021-01-25 17:12:35,2160
2021-01-25 17:10:41,2160
2021-01-25 17:10:31,2100
2021-01-25 17:05:40,2100
2021-01-25 17:00:38,2100
2021-01-25 17:00:28,2160
2021-01-25 16:58:44,2160
2021-01-25 16:58:34,2220
2021-01-25 16:55:47,2220
2021-01-25 16:50:42,2220
2021-01-25 16:50:32,2160
2021-01-25 16:46:43,2160
2021-01-25 16:46:33,2220
2021-01-25 16:44:39,2220
2021-01-25 16:44:28,2280
2021-01-25 16:42:44,2280
2021-01-25 16:42:34,2340
2021-01-25 16:38:45,2340
2021-01-25 16:38:35,2280
2021-01-25 16:36:41,2280
2021-01-25 16:36:30,2220
2021-01-25 16:34:36,2220
2021-01-25 16:34:26,2160
2021-01-25 16:32:42,2160
2021-01-25 16:32:31,2100
2021-01-25 16:28:43,2100
2021-01-25 16:28:32,2160
2021-01-25 16:27:40,2160
2021-01-25 16:22:39,2160
2021-01-25 16:22:29,2220
2021-01-25 16:17:38,2220
2021-01-25 16:12:36,2220
2021-01-25 16:12:26,2100
2021-01-25 16:08:37,2100
2021-01-25 16:08:27,1980
2021-01-25 16:06:43,1980
2021-01-25 16:06:32,1920
2021-01-25 16:04:38,1920
2021-01-25 16:04:28,1860
2021-01-25 16:00:39,1860
2021-01-25 16:00:28,1800
2021-01-25 15:58:44,1800
2021-01-25 15:58:34,1860
2021-01-25 15:56:40,1860
2021-01-25 15:56:29,1920
2021-01-25 15:54:45,1920
2021-01-25 15:54:35,1980
2021-01-25 15:53:43,1980
2021-01-25 15:48:42,1980
2021-01-25 15:48:31,2040
2021-01-25 15:46:37,2040
2021-01-25 15:46:26,1920
2021-01-25 15:42:38,1920
2021-01-25 15:42:27,1860
2021-01-25 15:38:39,1860
2021-01-25 15:38:29,1800
2021-01-25 15:34:40,1800
2021-01-25 15:34:30,1740
2021-01-25 15:32:43,1740
2021-01-25 15:32:32,1800
2021-01-25 15:31:40,1800
2021-01-25 15:26:39,1800
2021-01-25 15:26:28,1860
2021-01-25 15:23:42,1860
2021-01-25 15:18:41,1860
2021-01-25 15:18:30,1800
2021-01-25 15:13:46,1800
2021-01-25 15:08:45,1800
2021-01-25 15:08:34,1740
2021-01-25 15:04:46,1740
2021-01-25 15:04:36,1680
2021-01-25 15:03:40,1680
2021-01-25 14:58:39,1680
2021-01-25 14:58:28,1740
2021-01-25 14:56:44,1740
2021-01-25 14:56:34,1680
2021-01-25 14:54:40,1680
2021-01-25 14:54:29,1740
2021-01-25 14:51:43,1740
2021-01-25 14:46:41,1740
2021-01-25 14:41:40,1740
2021-01-25 14:36:38,1740
2021-01-25 14:36:28,1800
2021-01-25 14:34:43,1800
2021-01-25 14:34:33,1740
2021-01-25 14:29:42,1740
2021-01-25 14:24:40,1740
2021-01-25 14:24:30,1800
2021-01-25 14:21:44,1800
2021-01-25 14:16:42,1800
2021-01-25 14:16:32,1860
2021-01-25 14:14:37,1860
2021-01-25 14:14:27,1800
2021-01-25 14:12:43,1800
2021-01-25 14:12:33,1740
2021-01-25 14:10:38,1740
2021-01-25 14:10:28,1680
2021-01-25 14:06:40,1680
2021-01-25 14:06:29,1560
2021-01-25 14:04:45,1560
2021-01-25 14:04:35,1620
2021-01-25 14:02:41,1620
2021-01-25 14:02:30,1680
2021-01-25 13:58:41,1680
2021-01-25 13:58:31,1740
2021-01-25 13:54:42,1740
2021-01-25 13:54:32,1800
2021-01-25 13:52:38,1800
2021-01-25 13:52:28,1740
2021-01-25 13:50:44,1740
2021-01-25 13:50:33,1800
2021-01-25 13:48:39,1800
2021-01-25 13:48:29,1740
2021-01-25 13:46:45,1740
2021-01-25 13:46:34,1800
2021-01-25 13:42:45,1800
2021-01-25 13:42:35,1860
2021-01-25 13:38:46,1860
2021-01-25 13:38:36,1800
2021-01-25 13:36:41,1800
2021-01-25 13:36:31,1860
2021-01-25 13:34:36,1860
2021-01-25 13:34:26,1740
2021-01-25 13:33:45,1740
2021-01-25 13:28:43,1740
2021-01-25 13:28:33,1800
2021-01-25 13:24:44,1800
2021-01-25 13:24:33,1920
2021-01-25 13:20:55,1920
2021-01-25 13:15:50,1920
2021-01-25 13:10:46,1920
2021-01-25 13:10:35,2040
2021-01-25 13:05:44,2040
2021-01-25 13:00:42,2040
2021-01-25 13:00:32,1980
2021-01-25 12:58:38,1980
2021-01-25 12:58:27,2040
2021-01-25 12:56:43,2040
2021-01-25 12:56:33,2100
2021-01-25 12:54:38,2100
2021-01-25 12:54:28,2040
2021-01-25 12:52:44,2040
2021-01-25 12:52:34,2100
2021-01-25 12:48:45,2100
2021-01-25 12:48:35,2160
2021-01-25 12:46:41,2160
2021-01-25 12:46:30,2100
2021-01-25 12:44:36,2100
2021-01-25 12:44:26,2160
2021-01-25 12:43:44,2160
2021-01-25 12:38:43,2160
2021-01-25 12:38:32,2100
2021-01-25 12:35:46,2100
2021-01-25 12:30:44,2100
2021-01-25 12:30:34,2160
2021-01-25 12:28:40,2160
2021-01-25 12:28:29,2220
2021-01-25 12:26:46,2220
2021-01-25 12:26:35,2280
2021-01-25 12:25:43,2280
2021-01-25 12:20:42,2280
2021-01-25 12:20:31,2160
2021-01-25 12:16:43,2160
2021-01-25 12:16:33,2100
2021-01-25 12:12:44,2100
2021-01-25 12:12:34,2160
2021-01-25 12:10:39,2160
2021-01-25 12:10:29,2220
2021-01-25 12:08:45,2220
2021-01-25 12:08:34,2160
2021-01-25 12:04:46,2160
2021-01-25 12:04:35,2280
2021-01-25 12:02:41,2280
2021-01-25 12:02:31,2220
2021-01-25 12:00:37,2220
2021-01-25 12:00:26,2280
2021-01-25 11:58:42,2280
2021-01-25 11:58:32,2340
2021-01-25 11:56:38,2340
2021-01-25 11:56:27,2400
2021-01-25 11:54:43,2400
2021-01-25 11:54:33,2280
2021-01-25 11:52:39,2280
2021-01-25 11:52:28,2400
2021-01-25 11:50:44,2400
2021-01-25 11:50:34,2340
2021-01-25 11:49:42,2340
2021-01-25 11:44:41,2340
2021-01-25 11:44:30,2400
2021-01-25 11:42:36,2400
2021-01-25 11:42:26,2340
2021-01-25 11:40:42,2340
2021-01-25 11:40:31,2400
2021-01-25 11:38:37,2400
2021-01-25 11:38:27,2340
2021-01-25 11:37:45,2340
2021-01-25 11:32:38,2340
2021-01-25 11:32:27,2280
2021-01-25 11:28:38,2280
2021-01-25 11:28:28,2340
2021-01-25 11:26:44,2340
2021-01-25 11:26:34,2400
2021-01-25 11:22:45,2400
2021-01-25 11:22:35,2460
2021-01-25 11:19:38,2460
2021-01-25 11:14:37,2460
2021-01-25 11:14:26,2520
2021-01-25 11:10:37,2520
2021-01-25 11:10:27,2460
2021-01-25 11:08:43,2460
2021-01-25 11:08:32,2520
2021-01-25 11:06:38,2520
2021-01-25 11:06:28,2460
2021-01-25 11:04:44,2460
2021-01-25 11:04:33,2400
2021-01-25 11:02:39,2400
2021-01-25 11:02:29,2460
2021-01-25 11:01:47,2460
2021-01-25 10:56:46,2460
2021-01-25 10:56:36,2520
2021-01-25 10:55:44,2520
2021-01-25 10:50:42,2520
2021-01-25 10:50:32,2640
2021-01-25 10:46:44,2640
2021-01-25 10:46:33,2520
2021-01-25 10:44:39,2520
2021-01-25 10:44:28,2580
2021-01-25 10:40:39,2580
2021-01-25 10:40:29,2520
2021-01-25 10:38:45,2520
2021-01-25 10:38:35,2580
2021-01-25 10:36:41,2580
2021-01-25 10:36:30,2700
2021-01-25 10:34:46,2700
2021-01-25 10:29:45,2700
2021-01-25 10:24:43,2700
2021-01-25 10:24:33,2640
2021-01-25 10:23:41,2640
2021-01-25 10:18:40,2640
2021-01-25 10:18:29,2520
2021-01-25 10:17:48,2520
2021-01-25 10:12:43,2520
2021-01-25 10:12:33,2460
2021-01-25 10:11:41,2460
2021-01-25 10:06:40,2460
2021-01-25 10:06:29,2340
2021-01-25 10:04:45,2340
2021-01-25 10:04:35,2280
2021-01-25 10:00:46,2280
2021-01-25 10:00:35,2220
2021-01-25 09:56:37,2220
2021-01-25 09:56:26,2160
2021-01-25 09:54:42,2160
2021-01-25 09:54:32,2220
2021-01-25 09:52:37,2220
2021-01-25 09:52:27,2160
2021-01-25 09:48:38,2160
2021-01-25 09:48:28,2040
2021-01-25 09:46:44,2040
2021-01-25 09:46:34,2100
2021-01-25 09:44:50,2100
2021-01-25 09:39:48,2100
2021-01-25 09:34:46,2100
2021-01-25 09:34:36,2160
2021-01-25 09:33:44,2160
2021-01-25 09:28:39,2160
2021-01-25 09:28:29,2220
2021-01-25 09:26:45,2220
2021-01-25 09:26:35,2280
2021-01-25 09:24:40,2280
2021-01-25 09:24:30,2220
2021-01-25 09:22:46,2220
2021-01-25 09:17:45,2220
2021-01-25 09:12:43,2220
2021-01-25 09:12:33,2280
2021-01-25 09:10:38,2280
2021-01-25 09:10:28,2340
2021-01-25 09:07:42,2340
2021-01-25 09:02:40,2340
2021-01-25 09:02:30,2280
2021-01-25 08:58:41,2280
2021-01-25 08:58:31,2340
2021-01-25 08:57:39,2340
2021-01-25 08:57:39,2340
2021-01-25 08:52:38,2340
2021-01-25 08:52:27,2400
2021-01-25 08:49:41,2400
2021-01-25 08:44:39,2400
2021-01-25 08:39:38,2400
2021-01-25 08:34:37,2400
2021-01-25 08:34:27,2460
2021-01-25 08:30:48,2460
2021-01-25 08:25:47,2460
2021-01-25 08:20:45,2460
2021-01-25 08:20:34,2520
2021-01-25 08:16:46,2520
2021-01-25 08:16:35,2640
2021-01-25 08:12:46,2640
2021-01-25 08:12:36,2700
2021-01-25 08:08:37,2700
2021-01-25 08:08:27,2760
2021-01-25 08:04:48,2760
2021-01-25 07:59:46,2760
2021-01-25 07:54:45,2760
2021-01-25 07:49:44,2760
2021-01-25 07:44:42,2760
2021-01-25 07:44:32,2820
2021-01-25 07:39:41,2820
2021-01-25 07:34:40,2820
2021-01-25 07:34:29,2760
2021-01-25 07:32:45,2760
2021-01-25 07:32:35,2820
2021-01-25 07:28:46,2820
2021-01-25 07:28:36,2880
2021-01-25 07:26:42,2880
2021-01-25 07:26:31,2940
2021-01-25 07:22:43,2940
2021-01-25 07:22:32,2880
2021-01-25 07:20:38,2880
2021-01-25 07:20:28,2940
2021-01-25 07:18:44,2940
2021-01-25 07:18:33,2880
2021-01-25 07:16:39,2880
2021-01-25 07:16:29,2820
2021-01-25 07:14:44,2820
2021-01-25 07:14:34,2880
2021-01-25 07:12:40,2880
2021-01-25 07:12:29,2940
2021-01-25 07:10:46,2940
2021-01-25 07:10:35,2880
2021-01-25 07:08:41,2880
2021-01-25 07:08:31,2940
2021-01-25 07:06:47,2940
2021-01-25 07:01:45,2940
2021-01-25 06:56:43,2940
2021-01-25 06:56:33,2880
2021-01-25 06:52:44,2880
2021-01-25 06:52:34,2820
2021-01-25 06:50:40,2820
2021-01-25 06:50:29,2880
2021-01-25 06:49:47,2880
2021-01-25 06:44:46,2880
2021-01-25 06:44:35,2940
2021-01-25 06:42:41,2940
2021-01-25 06:42:31,3000
2021-01-25 06:40:47,3000
2021-01-25 06:40:36,2940
2021-01-25 06:36:37,2940
2021-01-25 06:36:27,3000
2021-01-25 06:34:43,3000
2021-01-25 06:34:33,2940
2021-01-25 06:30:44,2940
2021-01-25 06:30:33,3060
2021-01-25 06:29:41,3060
2021-01-25 06:24:40,3060
2021-01-25 06:24:30,3000
2021-01-25 06:22:46,3000
2021-01-25 06:22:35,3060
2021-01-25 06:20:41,3060
2021-01-25 06:20:31,3000
2021-01-25 06:18:47,3000
2021-01-25 06:18:36,3060
2021-01-25 06:16:42,3060
2021-01-25 06:16:32,3000
2021-01-25 06:14:38,3000
2021-01-25 06:14:27,3060
2021-01-25 06:13:46,3060
2021-01-25 06:08:44,3060
2021-01-25 06:08:34,3000
2021-01-25 06:07:42,3000
2021-01-25 06:02:40,3000
2021-01-25 06:02:30,2880
2021-01-25 06:01:49,2880
2021-01-25 05:56:47,2880
2021-01-25 05:56:37,2940
2021-01-25 05:52:38,2940
2021-01-25 05:52:27,3060
2021-01-25 05:48:38,3060
2021-01-25 05:48:28,3120
2021-01-25 05:46:44,3120
2021-01-25 05:46:34,3060
2021-01-25 05:44:39,3060
2021-01-25 05:44:29,3120
2021-01-25 05:42:45,3120
2021-01-25 05:42:35,3060
2021-01-25 05:40:40,3060
2021-01-25 05:40:30,3120
2021-01-25 05:38:46,3120
2021-01-25 05:38:35,3060
2021-01-25 05:36:41,3060
2021-01-25 05:36:31,3120
2021-01-25 05:34:47,3120
2021-01-25 05:34:36,3000
2021-01-25 05:30:37,3000
2021-01-25 05:30:27,2940
2021-01-25 05:28:43,2940
2021-01-25 05:28:32,3060
2021-01-25 05:26:38,3060
2021-01-25 05:26:28,3000
2021-01-25 05:24:44,3000
2021-01-25 05:24:34,3060
2021-01-25 05:23:42,3060
2021-01-25 05:18:40,3060
2021-01-25 05:18:29,2880
2021-01-25 05:14:41,2880
2021-01-25 05:14:31,2760
2021-01-25 05:12:46,2760
2021-01-25 05:12:36,2580
2021-01-25 05:10:41,2580
2021-01-25 05:10:31,2400
2021-01-25 05:08:47,2400
2021-01-25 05:08:37,2220
2021-01-25 05:06:43,2220
2021-01-25 05:06:32,1980
2021-01-25 05:04:38,1980
2021-01-25 05:04:27,1860
2021-01-25 05:02:40,1860
2021-01-25 05:02:30,1740
2021-01-25 05:00:46,1740
2021-01-25 05:00:36,1680
2021-01-25 04:56:47,1680
2021-01-25 04:56:36,1740
2021-01-25 04:53:40,1740
2021-01-25 04:48:38,1740
2021-01-25 04:48:28,1680
2021-01-25 04:46:44,1680
2021-01-25 04:46:34,1620
2021-01-25 04:44:39,1620
2021-01-25 04:44:29,1560
2021-01-25 04:40:40,1560
2021-01-25 04:40:30,1500
2021-01-25 04:36:41,1500
2021-01-25 04:36:31,1560
2021-01-25 04:32:42,1560
2021-01-25 04:32:42,1560
2021-01-25 04:32:42,1560
2021-01-25 04:32:42,1560
2021-01-25 04:32:32,1500
2021-01-25 04:32:32,1500
2021-01-25 04:32:32,1500
2021-01-25 04:32:32,1500
2021-01-25 04:28:43,1500
2021-01-25 04:28:33,1440
2021-01-25 04:26:39,1440
2021-01-25 04:26:28,1380
2021-01-25 04:24:44,1380
2021-01-25 04:24:34,1320
2021-01-25 04:23:42,1320
2021-01-25 04:18:40,1320
2021-01-25 04:18:30,1260
2021-01-25 04:16:46,1260
2021-01-25 04:16:35,1200
2021-01-25 04:14:41,1200
2021-01-25 04:14:30,1140
2021-01-25 04:10:42,1140
2021-01-25 04:10:32,1020
2021-01-25 04:08:37,1020
2021-01-25 04:08:27,1080
2021-01-25 04:07:45,1080
2021-01-25 04:02:44,1080
2021-01-25 04:02:33,960
2021-01-25 04:00:40,960
2021-01-25 04:00:29,1020
2021-01-25 03:57:43,1020
2021-01-25 03:52:41,1020
2021-01-25 03:52:31,1140
2021-01-25 03:50:47,1140
2021-01-25 03:50:37,1080
2021-01-25 03:46:48,1080
2021-01-25 03:46:37,1020
2021-01-25 03:42:38,1020
2021-01-25 03:42:28,960
2021-01-25 03:40:44,960
2021-01-25 03:40:33,1020
2021-01-25 03:39:42,1020
2021-01-25 03:34:40,1020
2021-01-25 03:34:30,1080
2021-01-25 03:30:41,1080
2021-01-25 03:30:31,1020
2021-01-25 03:28:47,1020
2021-01-25 03:28:36,960
2021-01-25 03:24:37,960
2021-01-25 03:24:27,900
2021-01-25 03:22:43,900
2021-01-25 03:22:33,960
2021-01-25 03:20:38,960
2021-01-25 03:20:28,1020
2021-01-25 03:16:39,1020
2021-01-25 03:16:29,1080
2021-01-25 03:12:40,1080
2021-01-25 03:12:29,1020
2021-01-25 03:10:46,1020
2021-01-25 03:10:35,960
2021-01-25 03:08:41,960
2021-01-25 03:08:31,1020
2021-01-25 03:06:47,1020
2021-01-25 03:06:36,960
2021-01-25 03:04:42,960
2021-01-25 03:04:32,1020
2021-01-25 03:00:43,1020
2021-01-25 03:00:32,1080
2021-01-25 02:58:38,1080
2021-01-25 02:58:27,1020
2021-01-25 02:54:39,1020
2021-01-25 02:54:28,960
2021-01-25 02:50:39,960
2021-01-25 02:50:29,900
2021-01-25 02:48:45,900
2021-01-25 02:48:34,960
2021-01-25 02:45:48,960
2021-01-25 02:40:46,960
2021-01-25 02:40:36,1020
2021-01-25 02:38:42,1020
2021-01-25 02:38:31,960
2021-01-25 02:35:45,960
2021-01-25 02:30:43,960
2021-01-25 02:30:33,840
2021-01-25 02:25:42,840
2021-01-25 02:20:40,840
2021-01-25 02:20:29,900
2021-01-25 02:19:48,900
2021-01-25 02:14:46,900
2021-01-25 02:14:36,840
2021-01-25 02:11:49,840
2021-01-25 02:06:47,840
2021-01-25 02:06:37,900
2021-01-25 02:04:43,900
2021-01-25 02:04:32,960
2021-01-25 02:01:46,960
2021-01-25 01:56:44,960
2021-01-25 01:56:34,900
2021-01-25 01:52:45,900
2021-01-25 01:52:35,840
2021-01-25 01:49:48,840
2021-01-25 01:44:47,840
2021-01-25 01:39:45,840
2021-01-25 01:34:43,840
2021-01-25 01:34:33,780
2021-01-25 01:33:41,780
2021-01-25 01:28:40,780
2021-01-25 01:28:29,720
2021-01-25 01:24:40,720
2021-01-25 01:24:30,780
2021-01-25 01:23:48,780
2021-01-25 01:18:47,780
2021-01-25 01:18:36,840
2021-01-25 01:16:42,840
2021-01-25 01:16:31,780
2021-01-25 01:12:43,780
2021-01-25 01:12:32,840
2021-01-25 01:11:51,840
2021-01-25 01:06:46,840
2021-01-25 01:06:36,900
2021-01-25 01:04:41,900
2021-01-25 01:04:31,840
2021-01-25 01:02:47,840
2021-01-25 01:02:37,780
2021-01-25 00:58:38,780
2021-01-25 00:58:27,720
2021-01-25 00:54:38,720
2021-01-25 00:54:28,780
2021-01-25 00:53:46,780
2021-01-25 00:48:44,780
2021-01-25 00:48:34,840
2021-01-25 00:47:42,840
2021-01-25 00:42:41,840
2021-01-25 00:42:30,900
2021-01-25 00:37:49,900
2021-01-25 00:32:48,900
2021-01-25 00:27:46,900
2021-01-25 00:22:44,900
2021-01-25 00:22:34,840
2021-01-25 00:18:45,840
2021-01-25 00:18:35,780
2021-01-25 00:14:46,780
2021-01-25 00:14:35,720
2021-01-25 00:12:41,720
2021-01-25 00:12:31,780
2021-01-25 00:10:47,780
2021-01-25 00:10:36,840
2021-01-25 00:05:45,840
2021-01-25 00:00:44,840
2021-01-25 00:00:33,780
2021-01-24 23:58:39,780
2021-01-24 23:58:28,840
2021-01-24 23:56:45,840
2021-01-24 23:56:34,780
2021-01-24 23:54:40,780
2021-01-24 23:54:29,840
2021-01-24 23:53:48,840
2021-01-24 23:48:46,840
2021-01-24 23:48:36,780
2021-01-24 23:46:42,780
2021-01-24 23:46:31,840
2021-01-24 23:43:45,840
2021-01-24 23:38:43,840
2021-01-24 23:38:33,900
2021-01-24 23:36:38,900
2021-01-24 23:36:28,960
2021-01-24 23:32:39,960
2021-01-24 23:32:29,900
2021-01-24 23:31:47,900
2021-01-24 23:26:46,900
2021-01-24 23:26:35,840
2021-01-24 23:24:41,840
2021-01-24 23:24:31,780
2021-01-24 23:22:47,780
2021-01-24 23:22:36,840
2021-01-24 23:19:39,840
2021-01-24 23:14:38,840
2021-01-24 23:14:28,900
2021-01-24 23:10:39,900
2021-01-24 23:10:28,840
2021-01-24 23:09:47,840
2021-01-24 23:04:45,840
2021-01-24 23:04:35,780
2021-01-24 23:00:46,780
2021-01-24 22:55:45,780
2021-01-24 22:50:43,780
2021-01-24 22:50:33,840
2021-01-24 22:46:44,840
2021-01-24 22:46:33,780
2021-01-24 22:44:39,780
2021-01-24 22:44:28,840
